narrung,143.189786,-34.965359,1,1,0,0,0,0,0
natya,143.189786,-34.965359,3,2,2,0,1,0,0
piangil,143.189786,-34.965359,6,6,3,0,0,0,0
boundary bend,143.14323100000001,-34.729742,7,6,5,0,1,1,0
tabilk,145.179762,-36.839707000000004,5,4,4,0,1,0,0
bailieston,145.095753,-36.740713,6,5,5,0,0,1,0
goulburn weir,145.095753,-36.740713,2,2,1,0,0,1,0
graytown,145.095753,-36.740713,3,3,3,0,0,0,0
mitchellstown,145.095753,-36.740713,4,3,3,0,0,0,0
nagambie,145.095753,-36.740713,17,14,11,2,2,0,0
wahring,145.095753,-36.740713,12,11,4,1,3,1,1
wirrate,145.095753,-36.740713,1,1,0,0,0,0,0
dhurringile,145.22934899999998,-36.577628000000004,3,2,2,0,0,0,0
moorilim,145.22934899999998,-36.577628000000004,3,3,1,0,1,0,0
murchison,145.22934899999998,-36.577628000000004,18,17,9,1,3,1,1
murchison east,145.22934899999998,-36.577628000000004,3,3,1,1,0,0,0
murchison north,145.22934899999998,-36.577628000000004,5,5,2,0,0,0,0
moora,145.019312,-36.575936,1,1,0,0,0,0,0
rushworth,145.019312,-36.575936,14,13,12,0,1,0,1
wanalta,145.019312,-36.575936,1,1,0,0,0,0,0
waranga shores,145.09119630000004,-36.54807055,7,7,4,0,1,0,0
whroo,145.019312,-36.575936,5,3,3,0,1,0,0
toolamba,145.30098,-36.479193,17,15,9,3,0,0,1
toolamba west,145.26888530000002,-36.48360219,1,1,0,0,0,0,0
cooma,145.145217,-36.464118,3,3,1,1,1,0,0
girgarre east,145.145217,-36.464118,3,2,2,0,0,0,0
harston,145.145217,-36.464118,5,5,2,0,0,0,0
mooroopna north west,145.145217,-36.464118,1,1,0,0,0,0,0
tatura,145.145217,-36.464118,43,35,28,3,5,2,0
tatura east,145.145217,-36.464118,4,2,4,1,0,0,0
byrneside,145.178369,-36.423823,5,5,0,0,0,0,0
merrigum,145.125014,-36.37708,5,4,2,0,1,1,0
kyabram,144.936295,-37.659566,49,45,39,6,5,0,0
kyabram south,145.0857804,-36.38493145,1,1,0,0,0,0,0
lancaster,145.082735,-36.284584,11,10,4,3,0,0,0
st germains,145.082735,-36.284584,4,1,4,1,0,0,0
wyuna,145.082735,-36.284584,9,6,7,1,2,0,0
kyvalley,145.0055758,-36.28071633,2,0,2,0,0,0,0
tongala,144.961183,-36.206055,15,9,10,0,2,1,0
yambuna,144.961183,-36.206055,7,6,5,1,0,1,0
koyuga,144.87573,-36.231961,9,6,8,0,0,0,0
strathallan,144.87573,-36.231961,5,4,4,2,1,0,0
carag carag,144.976813,-36.461381,2,2,2,1,0,0,0
stanhope,144.976813,-36.461381,3,3,0,0,0,0,0
girgarre,144.96576299999998,-36.410185999999996,8,5,5,1,2,0,0
ardmona,145.260653,-36.287306,12,10,7,0,1,1,0
coomboona,145.260653,-36.287306,4,4,2,1,0,0,0
mooroopna,145.260653,-36.287306,80,66,46,8,11,3,3
mooroopna north,145.260653,-36.287306,7,5,5,1,2,0,0
undera,145.260653,-36.287306,7,6,5,0,0,0,0
caniambo,145.403176,-36.380853,3,3,1,0,1,0,0
shepparton,145.403176,-36.380853,325,274,201,32,30,12,6
arcadia,145.526693,-36.428694,7,6,4,0,0,0,1
arcadia south,145.526693,-36.428694,2,1,1,0,0,0,0
cosgrove,145.526693,-36.428694,5,4,4,0,0,0,0
cosgrove south,145.526693,-36.428694,3,2,3,0,0,0,0
grahamvale,145.526693,-36.428694,11,8,9,2,1,0,0
karramomus,145.526693,-36.428694,3,1,3,1,0,0,0
kialla,145.526693,-36.428694,55,51,32,7,6,5,4
kialla east,145.526693,-36.428694,3,3,0,0,1,0,1
kialla west,145.526693,-36.428694,10,8,5,2,0,1,0
lemnos,145.526693,-36.428694,10,5,7,0,0,0,0
orrvale,145.526693,-36.428694,15,12,9,1,2,1,1
pine lodge,145.526693,-36.428694,7,6,4,1,0,0,0
shepparton east,145.526693,-36.428694,29,25,18,5,2,3,0
shepparton north,145.526693,-36.428694,17,17,8,0,4,1,1
congupna,145.46296,-36.307936,12,10,7,1,2,0,0
bunbartha,145.440315,-36.224185999999996,8,7,5,0,0,1,0
katandra,145.440315,-36.224185999999996,1,1,1,0,0,0,0
katandra west,145.440315,-36.224185999999996,2,2,1,0,0,0,0
marionvale,145.440315,-36.224185999999996,1,1,1,0,0,0,0
marungi,145.440315,-36.224185999999996,5,4,3,0,0,0,0
tallygaroopna,145.440315,-36.224185999999996,10,9,7,0,0,0,0
zeerust,145.440315,-36.224185999999996,1,1,0,0,0,0,0
kaarimba,145.30827,-36.142596000000005,5,4,2,0,0,0,0
mundoona,145.30827,-36.142596000000005,3,2,2,1,0,1,0
wunghnu,145.30827,-36.142596000000005,5,5,1,0,1,0,1
invergordon,145.479471,-36.093878000000004,7,6,3,0,1,0,0
naring,145.479471,-36.093878000000004,2,2,1,1,0,0,0
numurkah,145.479471,-36.093878000000004,34,27,22,5,6,1,0
waaia,145.329026,-36.050686,6,4,3,1,1,0,0
yalca,145.329026,-36.050686,7,6,5,0,1,0,0
kotupna,145.246572,-36.03202,8,8,3,0,2,0,1
nathalia,145.246572,-36.03202,24,20,14,3,2,1,1
yielima,145.246572,-36.03202,3,2,2,0,0,1,0
barmah,145.047253,-36.021295,7,5,6,3,0,0,0
lower moira,145.047253,-36.021295,3,2,3,0,2,0,0
picola,145.047253,-36.021295,6,4,3,0,0,0,0
katunga,145.48601499999998,-36.00978,13,7,10,0,0,0,0
bearii,145.428306,-35.89718,4,2,3,1,1,0,0
mywee,145.428306,-35.89718,4,2,3,0,0,0,0
strathmerton,145.428306,-35.89718,9,7,4,0,2,1,0
ulupna,145.428306,-35.89718,7,3,5,2,0,0,0
cobram,145.631874,-35.955363,55,44,35,6,1,1,0
cobram east,145.63268200000002,-35.945353000000004,5,5,2,1,0,0,0
koonoomoo,145.63268200000002,-35.945353000000004,14,14,9,1,2,0,0
muckatah,145.63268200000002,-35.945353000000004,4,3,2,0,0,1,0
yarroweyah,145.63268200000002,-35.945353000000004,13,12,5,2,2,1,1
dookie,145.704042,-36.247446000000004,2,2,0,0,0,0,0
nalinga,145.704042,-36.247446000000004,5,3,4,0,1,0,0
waggarandall,145.76690159999998,-36.24491655,1,0,1,0,0,0,0
yabba north,145.704042,-36.247446000000004,1,1,1,0,0,0,0
youanmite,145.704042,-36.247446000000004,3,3,1,1,0,0,0
katamatite,145.688671,-36.082665000000006,6,4,5,1,0,0,0
katamatite east,145.688671,-36.082665000000006,1,0,1,0,0,1,0
broadford,145.111854,-37.241401,34,29,18,4,1,2,1
clonbinane,145.111854,-37.241401,63,50,42,7,5,0,2
flowerdale,145.111854,-37.241401,10,9,5,0,1,0,0
reedy creek,145.111854,-37.241401,2,1,2,0,0,0,0
strath creek,145.111854,-37.241401,23,15,18,1,1,1,0
sugarloaf creek,145.02770180000002,-37.12839823,4,3,2,0,0,0,0
sunday creek,145.111854,-37.241401,8,8,4,1,2,0,0
tyaak,145.111854,-37.241401,5,4,3,0,1,0,0
waterford park,145.111854,-37.241401,1,1,1,0,0,0,0
tallarook,145.07088000000002,-37.110344,63,52,36,6,5,2,2
caveat,145.257867,-37.035925,5,4,3,0,0,0,0
dropmore,145.257867,-37.035925,1,1,0,0,0,0,0
highlands,145.257867,-37.035925,4,3,3,1,0,0,0
hilldene,145.04577769999997,-37.03704373,21,19,11,3,0,1,1
kerrisdale,145.257867,-37.035925,5,4,3,0,0,0,1
northwood,145.257867,-37.035925,2,1,2,0,0,0,0
seymour,145.257867,-37.035925,67,58,34,7,10,2,2
trawool,145.257867,-37.035925,5,5,3,2,0,0,0
whiteheads creek,145.257867,-37.035925,6,5,4,0,1,1,1
puckapunyal,144.9486555,-36.9356483,9,8,6,1,1,0,0
mangalore,145.158863,-36.910878000000004,13,11,7,5,1,0,0
avenel,145.298203,-36.927251,12,10,7,2,0,0,0
upton hill,145.40346269999998,-36.89547953,1,1,1,0,1,0,0
locksley,145.357627,-36.844091,13,12,7,1,0,0,0
longwood,145.357627,-36.844091,8,6,4,1,0,0,0
balmattum,145.565512,-36.786777,10,7,8,0,2,1,0
creightons creek,145.565512,-36.786777,4,3,3,0,0,0,0
euroa,145.565512,-36.786777,33,28,17,2,1,2,2
gooram,145.565512,-36.786777,5,5,2,0,1,0,1
kelvin view,145.565512,-36.786777,3,3,0,0,1,0,0
longwood east,145.45595459999998,-36.8382328,2,2,1,0,1,0,0
miepoll,145.565512,-36.786777,6,2,4,0,1,0,0
molka,145.565512,-36.786777,1,1,1,0,0,0,0
riggs creek,145.565512,-36.786777,2,2,1,1,0,0,0
ruffy,145.565512,-36.786777,1,1,0,0,0,0,0
strathbogie,145.565512,-36.786777,9,6,5,2,1,0,0
tarcombe,145.565512,-36.786777,3,2,1,0,0,0,0
boho,145.708668,-36.625333000000005,5,4,1,1,0,0,0
boho south,145.708668,-36.625333000000005,11,9,7,3,2,0,0
creek junction,145.708668,-36.625333000000005,18,18,12,2,1,0,0
tamleugh,145.708668,-36.625333000000005,1,1,1,0,0,0,0
violet town,145.708668,-36.625333000000005,20,15,14,2,3,1,1
baddaginnie,145.852449,-36.623748,14,12,7,1,1,1,0
tarnook,145.852449,-36.623748,3,3,0,1,0,0,1
warrenbayne,145.852449,-36.623748,2,2,1,0,2,0,0
benalla,145.420691,-36.385144,86,72,58,14,7,2,2
broken creek,146.062514,-36.669928999999996,1,1,1,0,0,0,0
goomalibee,146.062514,-36.669928999999996,2,2,1,0,1,0,0
lima,146.062514,-36.669928999999996,1,0,1,0,0,0,0
lima east,146.062514,-36.669928999999996,6,6,2,2,0,0,0
lima south,146.062514,-36.669928999999996,6,5,3,0,0,1,0
molyullah,146.062514,-36.669928999999996,4,2,3,0,0,1,0
swanpool,146.062514,-36.669928999999996,10,7,7,0,2,1,0
tatong,146.062514,-36.669928999999996,5,3,4,0,0,0,0
upper lurg,146.062514,-36.669928999999996,1,1,1,0,0,0,0
upper ryans creek,146.062514,-36.669928999999996,2,2,2,0,0,0,0
winton,146.062514,-36.669928999999996,12,6,8,1,0,0,0
boweya,146.26683500000001,-36.565078,1,1,0,0,0,0,0
boweya north,146.26683500000001,-36.565078,1,1,1,0,0,0,0
glenrowan,146.26683500000001,-36.565078,10,10,6,1,1,0,0
glenrowan west,146.26683500000001,-36.565078,4,4,1,1,0,0,0
greta,146.26683500000001,-36.565078,2,2,1,2,0,0,0
greta south,146.26683500000001,-36.565078,1,1,0,0,0,0,0
greta west,146.26683500000001,-36.565078,1,1,1,0,0,0,0
hansonville,146.26683500000001,-36.565078,2,2,0,1,1,0,0
mount bruno,146.26683500000001,-36.565078,1,1,1,0,0,0,0
taminick,146.26683500000001,-36.565078,1,1,0,0,0,0,0
wangaratta,146.338612,-36.341245,122,101,74,15,12,4,1
bobinawarrah,146.482439,-36.68892,1,0,1,1,0,0,0
bowser,146.482439,-36.68892,2,1,2,0,1,0,0
byawatha,146.482439,-36.68892,4,4,2,0,0,0,0
carboor,146.482439,-36.68892,1,1,1,0,0,0,0
cheshunt,146.482439,-36.68892,4,3,1,0,0,0,0
cheshunt south,146.482439,-36.68892,1,1,0,0,0,0,0
docker,146.482439,-36.68892,1,1,0,0,0,0,0
dockers plains,146.482439,-36.68892,1,1,1,0,0,0,0
east wangaratta,146.482439,-36.68892,7,6,5,0,1,0,0
edi,146.482439,-36.68892,3,2,1,1,0,1,0
edi upper,146.482439,-36.68892,4,4,2,1,1,0,0
everton upper,146.482439,-36.68892,5,3,5,0,0,1,0
killawarra,146.482439,-36.68892,7,6,4,0,1,0,0
king valley,146.482439,-36.68892,3,3,2,2,0,0,0
laceby,146.482439,-36.68892,7,4,6,0,1,0,0
londrigan,146.482439,-36.68892,2,2,2,0,0,0,0
markwood,146.482439,-36.68892,4,4,2,0,0,0,0
meadow creek,146.482439,-36.68892,2,2,0,0,0,0,0
milawa,146.482439,-36.68892,6,5,5,0,0,0,0
north wangaratta,146.482439,-36.68892,7,7,4,1,1,0,0
oxley,146.482439,-36.68892,3,2,2,0,0,0,0
peechelba,146.482439,-36.68892,3,3,1,0,0,0,0
peechelba east,146.482439,-36.68892,2,2,1,1,1,0,0
rose river,146.482439,-36.68892,6,4,4,0,0,0,0
tarrawingee,146.482439,-36.68892,9,6,6,1,2,1,0
wabonga,146.482439,-36.68892,2,2,0,0,0,0,0
waldara,146.482439,-36.68892,5,5,3,0,1,0,0
wangandary,146.482439,-36.68892,2,2,0,0,0,1,0
wangaratta south,146.482439,-36.68892,17,14,10,3,2,1,1
whitlands,146.482439,-36.68892,8,6,4,1,2,2,0
boralma,146.42865600000002,-36.174271000000005,4,4,0,0,0,1,0
lilliput,146.42865600000002,-36.174271000000005,3,2,3,0,0,0,0
norong,146.42865600000002,-36.174271000000005,2,1,2,0,0,0,0
springhurst,146.42865600000002,-36.174271000000005,12,10,5,1,2,1,0
chiltern,146.604622,-36.180787,24,20,14,1,2,1,1
chiltern valley,146.604622,-36.180787,5,3,4,0,0,0,0
cornishtown,146.604622,-36.180787,1,0,1,0,0,0,0
boorhaman north,146.47063799999998,-36.056449,1,1,1,0,0,0,0
brimin,146.47063799999998,-36.056449,3,3,1,0,0,0,0
browns plains,146.47063799999998,-36.056449,7,3,5,0,2,0,0
gooramadda,146.47063799999998,-36.056449,5,4,3,1,1,1,0
rutherglen,146.47063799999998,-36.056449,33,30,20,3,3,0,0
wahgunyah,146.415927,-36.018771,6,5,4,0,2,0,0
barnawartha,146.71719299999998,-36.119195,9,8,6,0,1,1,0
barnawartha north,146.71719299999998,-36.119195,17,14,12,1,2,0,0
indigo valley,146.71719299999998,-36.119195,4,3,3,0,1,0,0
wodonga,144.989793,-37.67576,145,121,84,16,13,7,6
west wodonga,146.864361,-36.135717,55,41,39,5,4,1,1
allans flat,147.880991,-36.027153999999996,6,5,1,0,0,0,0
bandiana,146.9307559,-36.13591208,7,5,6,0,2,1,0
baranduda,147.880991,-36.027153999999996,7,6,4,2,0,1,0
bellbridge,147.880991,-36.027153999999996,2,2,1,0,1,0,0
berringama,147.880991,-36.027153999999996,4,4,3,0,2,0,0
bethanga,147.880991,-36.027153999999996,3,2,3,0,0,0,0
bonegilla,147.880991,-36.027153999999996,6,4,4,0,0,0,0
bungil,147.880991,-36.027153999999996,1,1,1,0,0,0,0
coral bank,147.880991,-36.027153999999996,1,1,0,0,0,0,0
dederang,147.880991,-36.027153999999996,11,8,6,2,1,1,0
ebden,147.880991,-36.027153999999996,11,11,7,0,1,0,0
gateway island,147.880991,-36.027153999999996,7,6,2,2,0,0,0
glen creek,147.880991,-36.027153999999996,4,3,3,1,1,0,0
gundowring,147.880991,-36.027153999999996,2,2,2,0,0,0,0
huon creek,147.880991,-36.027153999999996,2,2,1,0,0,0,0
kancoona,147.880991,-36.027153999999996,5,4,2,1,1,0,0
kergunyah,147.880991,-36.027153999999996,3,2,1,0,1,0,0
kergunyah south,147.0284111,-36.42880742,1,1,0,0,0,0,0
kiewa,147.880991,-36.027153999999996,2,1,1,1,0,1,0
leneva,147.880991,-36.027153999999996,6,6,2,0,0,0,0
lucyvale,147.880991,-36.027153999999996,1,1,1,0,0,0,0
mongans bridge,147.880991,-36.027153999999996,2,2,0,0,1,0,0
mount alfred,147.880991,-36.027153999999996,2,1,1,0,1,0,0
running creek,147.880991,-36.027153999999996,1,1,0,0,0,0,0
staghorn flat,147.880991,-36.027153999999996,8,4,6,1,1,0,0
talgarno,147.880991,-36.027153999999996,7,6,6,0,0,0,0
tangambalanga,147.880991,-36.027153999999996,1,1,1,0,0,0,0
thologolong,147.880991,-36.027153999999996,2,1,2,0,0,1,0
upper gundowring,147.880991,-36.027153999999996,2,2,1,1,0,0,0
charleroi,147.123674,-36.304285,3,2,1,1,0,0,1
huon,147.123674,-36.304285,11,8,5,0,2,1,0
sandy creek,147.123674,-36.304285,2,2,1,0,1,0,0
tawonga,147.17925,-36.687529999999995,6,3,4,0,0,0,0
tawonga south,147.14946799999998,-36.722034,7,6,5,1,1,0,0
bogong,147.299257,-36.844307,5,5,4,2,0,0,0
falls creek,147.299257,-36.844307,12,7,8,1,0,0,0
mount beauty,147.299257,-36.844307,5,4,2,0,1,0,1
bullioh,147.35527,-36.335898,6,4,5,1,0,0,0
georges creek,147.25815480000003,-36.15063277,3,3,2,0,0,0,0
jarvis creek,147.35527,-36.335898,1,1,1,1,0,0,0
tallangatta,147.35527,-36.335898,8,8,5,1,1,0,0
dartmouth,147.476819,-36.638769,6,5,3,1,1,0,0
eskdale,147.476819,-36.638769,8,5,5,1,0,1,0
granya,147.476819,-36.638769,4,4,3,1,0,1,0
mitta mitta,147.476819,-36.638769,33,26,21,3,3,3,3
old tallangatta,147.249954,-36.20193851,1,1,1,0,0,0,0
shelley,147.476819,-36.638769,6,5,3,0,1,0,0
tallandoon,147.22070490000002,-36.40132656,8,7,4,0,0,0,0
tallangatta south,147.2815733,-36.32413828,4,3,2,2,1,0,0
tallangatta valley,147.476819,-36.638769,1,1,0,0,0,1,0
koetong,147.49344,-36.132613,7,5,6,0,1,0,0
cudgewa,147.769911,-36.322884,1,1,1,0,0,0,0
nariel valley,147.769911,-36.322884,5,5,1,1,0,0,0
biggara,148.037958,-36.586316,3,2,1,0,1,0,1
colac colac,148.037958,-36.586316,1,1,1,0,0,0,0
corryong,148.037958,-36.586316,5,2,5,0,0,0,0
towong,148.037958,-36.586316,9,6,5,1,2,1,0
tintaldra,147.942058,-36.070928,1,1,1,0,0,0,0
burrowye,147.667373,-36.035908,1,0,1,0,1,0,0
guys forest,147.667373,-36.035908,1,0,1,0,0,0,0
walwa,147.667373,-36.035908,4,2,2,1,1,0,0
buxton,145.682161,-37.410470000000004,5,5,3,0,1,0,0
rubicon,145.839057,-37.3209,19,17,11,2,1,1,0
thornton,145.839057,-37.3209,9,7,7,0,0,0,0
eildon,145.90623,-37.241527000000005,51,46,25,6,4,0,3
lake eildon,145.90623,-37.241527000000005,24,20,13,0,5,0,3
taylor bay,145.880225,-37.20794843,3,2,2,1,0,0,0
acheron,145.68788899999998,-37.210538,4,3,3,0,0,0,0
alexandra,145.68788899999998,-37.210538,15,12,10,0,2,1,0
cathkin,145.68788899999998,-37.210538,2,2,2,1,0,0,0
devils river,145.8060118,-37.18897433,5,5,3,1,0,0,0
fawcett,145.68788899999998,-37.210538,1,1,1,0,0,0,0
koriella,145.68788899999998,-37.210538,2,2,1,0,1,0,0
maintongoon,145.77810209999998,-37.13112911,3,3,2,1,0,0,0
taggerty,145.68788899999998,-37.210538,9,7,7,1,2,2,0
whanregarwen,145.6196525,-37.2189348,7,7,3,2,0,0,0
ancona,145.739419,-36.985746999999996,3,2,3,1,1,0,0
merton,145.739419,-36.985746999999996,14,13,8,1,2,1,1
woodfield,145.739419,-36.985746999999996,5,4,3,0,0,1,0
ghin ghin,145.435776,-37.286611,4,4,2,0,0,0,0
glenburn,145.435776,-37.286611,36,30,23,5,5,1,0
homewood,145.435776,-37.286611,5,3,4,2,1,0,0
killingworth,145.435776,-37.286611,3,3,2,0,1,1,0
limestone,145.435776,-37.286611,15,14,8,4,3,0,0
murrindindi,145.435776,-37.286611,16,10,12,0,1,1,0
yea,145.435776,-37.286611,25,23,16,3,2,1,0
molesworth,145.54096,-37.144067,8,7,3,1,0,0,0
gobur,145.608491,-37.041215,7,7,1,0,2,0,0
kanumbra,145.608491,-37.041215,7,6,3,1,0,0,0
terip terip,145.608491,-37.041215,1,0,1,0,0,0,0
yarck,145.608491,-37.041215,7,6,5,1,2,0,0
bonnie doon,145.850304,-37.017241,38,32,25,6,4,0,1
barwite,146.253268,-37.202634,7,7,2,1,0,0,0
mansfield,146.253268,-37.202634,33,26,23,3,2,0,0
mirimbah,146.253268,-37.202634,6,5,2,2,1,0,0
archerton,146.256507,-36.894465000000004,1,0,1,0,0,0,0
barjarg,146.256507,-36.894465000000004,10,8,6,0,1,0,0
boorolite,146.256507,-36.894465000000004,2,1,1,0,0,0,0
bridge creek,146.256507,-36.894465000000004,4,3,2,1,1,1,1
delatite,146.256507,-36.894465000000004,2,2,2,0,0,0,0
enochs point,146.11862019999998,-37.41855045,3,2,2,0,1,0,1
gaffneys creek,146.256507,-36.894465000000004,3,3,3,1,0,0,0
goughs bay,146.256507,-36.894465000000004,8,7,6,2,0,0,0
howes creek,146.256507,-36.894465000000004,4,3,2,0,0,0,0
howqua,146.256507,-36.894465000000004,2,1,1,0,0,1,0
howqua hills,146.256507,-36.894465000000004,4,1,2,1,1,0,0
howqua inlet,146.256507,-36.894465000000004,1,1,1,0,0,0,0
jamieson,146.256507,-36.894465000000004,30,24,21,2,5,0,1
kevington,146.256507,-36.894465000000004,11,6,9,1,0,1,0
knockwood,146.2594778,-37.42570709,5,5,4,1,1,1,0
macs cove,146.256507,-36.894465000000004,1,1,1,0,0,0,0
maindample,146.256507,-36.894465000000004,7,6,2,2,0,0,0
matlock,146.256507,-36.894465000000004,6,5,3,0,1,2,1
merrijig,146.256507,-36.894465000000004,22,19,11,3,1,0,0
mount buller,146.256507,-36.894465000000004,33,30,19,7,4,1,2
sawmill settlement,146.256507,-36.894465000000004,2,2,2,0,0,0,0
tolmie,146.256507,-36.894465000000004,26,24,12,0,3,0,1
woods point,146.256507,-36.894465000000004,9,7,6,0,1,0,0
chesney vale,145.937326,-36.414359000000005,2,0,2,0,0,0,0
goorambat,145.937326,-36.414359000000005,9,6,6,0,0,1,0
major plains,145.937326,-36.414359000000005,2,1,2,0,0,0,0
stewarton,145.937326,-36.414359000000005,6,6,4,0,1,0,0
devenish,145.96020900000002,-36.332254,3,3,1,2,0,0,0
thoona,145.96020900000002,-36.332254,2,1,2,0,0,0,0
lake rowan,145.957776,-36.242443,2,2,2,1,1,0,0
boomahnoomoonah,145.959015,-36.148922,2,1,1,0,0,0,0
tungamah,145.959015,-36.148922,3,3,2,1,0,0,1
youarang,145.959015,-36.148922,1,0,0,0,0,0,0
bundalong,145.97475500000002,-36.051782,5,3,4,0,0,0,0
bundalong south,145.97475500000002,-36.051782,1,1,0,0,1,0,0
burramine,145.882739,-36.00973295,10,9,7,0,2,0,0
esmond,145.97475500000002,-36.051782,4,2,3,1,1,1,0
yarrawonga,145.97475500000002,-36.051782,49,39,24,5,8,4,0
yarrawonga south,145.97475500000002,-36.051782,1,0,1,0,0,0,0
moyhu,146.313751,-36.686814,2,2,1,0,0,0,0
myrrhee,146.313751,-36.686814,6,5,2,1,0,0,0
whitfield,146.316338,-36.812087,5,5,1,0,1,0,0
bowmans forest,146.603574,-36.515712,2,2,1,0,0,0,0
whorouly,146.603574,-36.515712,5,5,4,0,0,0,0
myrtleford,146.479489,-36.455135999999996,24,20,15,1,2,0,1
abbeyard,146.82759,-36.554037,6,5,3,1,0,0,0
barwidgee,146.82759,-36.554037,3,2,2,1,0,0,0
buffalo river,146.82759,-36.554037,13,10,9,4,1,0,0
dandongadale,146.82759,-36.554037,9,9,5,1,1,0,0
gapsted,146.82759,-36.554037,11,11,4,1,1,0,1
merriang,146.82759,-36.554037,2,2,0,0,0,0,0
merriang south,146.82759,-36.554037,4,4,2,1,0,0,0
mudgegonga,146.82759,-36.554037,5,4,2,0,0,1,0
rosewhite,146.82759,-36.554037,5,5,4,0,1,0,0
selwyn,146.9999008,-37.06713454,4,4,1,0,1,0,0
wonnangatta,146.8156764,-37.13823976,1,1,0,0,1,0,0
ovens,146.75396999999998,-36.587922,2,1,2,0,1,0,0
eurobin,146.864194,-36.641016,10,7,7,0,0,0,0
buckland,146.834561,-36.731685999999996,12,8,8,3,1,0,0
mount buffalo,146.834561,-36.731685999999996,5,5,4,0,1,0,0
porepunkah,146.834561,-36.731685999999996,13,11,8,4,1,0,0
bright,147.063163,-36.962315999999994,27,24,13,3,1,2,3
freeburgh,147.063163,-36.962315999999994,4,3,3,1,0,1,0
germantown,147.063163,-36.962315999999994,5,4,2,0,0,0,0
harrietville,147.063163,-36.962315999999994,20,15,13,1,1,0,0
hotham heights,147.063163,-36.962315999999994,19,18,15,0,1,1,1
smoko,147.063163,-36.962315999999994,3,2,1,0,0,0,0
wandiligong,146.95979,-36.788478999999995,10,7,9,0,2,0,0
eldorado,146.51766999999998,-36.313959999999994,7,5,6,3,0,0,0
beechworth,146.725705,-36.361056,40,31,32,5,3,0,0
murmungee,146.725705,-36.361056,4,4,2,1,0,0,0
stanley,146.725705,-36.361056,19,16,9,1,1,1,0
wooragee,146.725705,-36.361056,8,8,6,0,2,1,0
bruarong,146.8638108,-36.42031113,2,2,1,0,0,0,0
yackandandah,146.842075,-36.357399,11,11,4,0,0,0,0
wollert,145.005578,-37.596078000000006,113,90,67,10,11,2,2
woodstock,145.052904,-37.554655,21,17,14,2,3,0,1
south morang,145.074353,-37.619102000000005,83,64,47,4,7,6,0
beveridge,144.95951200000002,-37.476473999999996,62,55,39,11,7,0,2
doreen,145.112985,-37.593554,75,58,45,5,8,3,3
mernda,145.112985,-37.593554,91,75,48,7,11,1,1
yan yean,145.14203500000002,-37.563905,21,18,13,1,2,2,2
chintin,144.956641,-37.41233,3,3,1,1,0,0,0
darraweit guim,144.956641,-37.41233,11,10,5,2,1,0,1
upper plenty,144.956641,-37.41233,13,11,9,4,1,0,0
wallan,144.956641,-37.41233,113,91,64,8,13,3,1
eden park,145.182221,-37.469784000000004,6,4,5,0,0,0,0
humevale,145.182221,-37.469784000000004,11,9,5,0,2,0,0
kinglake central,145.182221,-37.469784000000004,27,22,13,3,1,4,1
kinglake west,145.182221,-37.469784000000004,24,20,13,2,3,0,2
pheasant creek,145.182221,-37.469784000000004,3,3,1,0,1,0,0
whittlesea,145.182221,-37.469784000000004,49,46,25,5,7,0,0
heathcote junction,145.052552,-37.354647,4,2,3,0,1,1,0
wandong,145.052552,-37.354647,28,24,16,2,3,0,0
panton hill,145.247277,-37.650385,11,8,6,1,0,1,0
smiths gully,145.288073,-37.624928999999995,1,0,1,0,0,0,0
st andrews,145.292381,-37.585625,29,26,20,3,4,4,2
bylands,144.936707,-37.354143,7,5,4,1,0,1,0
kinglake,145.353378,-37.521863,48,34,27,2,10,0,0
forbes,144.900644,-37.263736,1,1,0,0,1,0,1
glenaroua,144.900644,-37.263736,11,9,6,1,1,0,0
high camp,144.900644,-37.263736,6,5,6,2,1,0,0
kilmore,144.900644,-37.263736,65,53,42,7,8,1,4
kilmore east,144.900644,-37.263736,13,11,6,1,1,1,0
moranding,144.900644,-37.263736,4,3,2,0,0,0,0
montrose,145.346621,-37.814771,55,45,35,6,7,2,1
kalorama,145.384955,-37.817818,22,18,15,3,1,0,0
mount dandenong,145.347505,-37.839387,11,11,8,0,1,0,1
coldstream,145.41600400000002,-37.708784,50,43,30,2,6,3,2
gruyere,145.41600400000002,-37.708784,9,7,3,0,0,1,0
yering,145.41600400000002,-37.708784,13,10,9,1,2,1,1
christmas hills,145.365993,-37.642852000000005,12,8,10,1,1,0,0
dixons creek,145.365993,-37.642852000000005,22,20,13,1,1,1,0
steels creek,145.365993,-37.642852000000005,5,4,1,1,0,0,0
tarrawarra,145.365993,-37.642852000000005,16,12,9,1,1,0,0
yarra glen,145.365993,-37.642852000000005,43,36,30,2,5,3,1
badger creek,145.513804,-37.606088,17,16,10,1,0,1,0
castella,145.513804,-37.606088,13,10,8,1,2,0,1
chum creek,145.513804,-37.606088,11,10,8,1,3,0,1
healesville,145.513804,-37.606088,87,76,52,12,11,0,4
toolangi,145.513804,-37.606088,73,61,47,6,8,2,3
fernshaw,145.62301100000002,-37.537492,20,14,16,0,1,2,0
narbethong,145.62301100000002,-37.537492,27,21,17,2,1,2,1
cambarville,145.784751,-37.539266999999995,30,26,18,3,1,4,0
marysville,145.784751,-37.539266999999995,43,37,27,5,7,1,1
cockatoo,145.487862,-37.938471,34,31,16,3,7,2,2
